id,season,week,team,opp,is_main_slate
2020_17_BAL_CIN,2020,17,CIN,BAL,True
2020_17_DAL_NYG,2020,17,DAL,NYG,True
2020_17_DAL_NYG,2020,17,NYG,DAL,True
2020_17_GB_CHI,2020,17,GB,CHI,True
2020_17_GB_CHI,2020,17,CHI,GB,True
2020_17_JAC_IND,2020,17,JAC,IND,True
2020_17_JAC_IND,2020,17,IND,JAC,True
2020_17_LAC_KC,2020,17,LAC,KC,True
2020_17_LAC_KC,2020,17,KC,LAC,True
2020_17_LVR_DEN,2020,17,LVR,DEN,True
2020_17_LVR_DEN,2020,17,DEN,LVR,True
2020_17_MIA_BUF,2020,17,MIA,BUF,True
2020_17_MIA_BUF,2020,17,BUF,MIA,True
2020_17_MIN_DET,2020,17,MIN,DET,True
2020_17_MIN_DET,2020,17,DET,MIN,True
2020_17_NO_CAR,2020,17,NO,CAR,True
2020_17_NO_CAR,2020,17,CAR,NO,True
2020_17_NYJ_NE,2020,17,NYJ,NE,True
2020_17_NYJ_NE,2020,17,NE,NYJ,True
2020_17_PIT_CLE,2020,17,PIT,CLE,True
2020_17_PIT_CLE,2020,17,CLE,PIT,True
2020_17_SEA_SF,2020,17,SEA,SF,True
2020_17_SEA_SF,2020,17,SF,SEA,True
2020_17_TEN_HOU,2020,17,TEN,HOU,True
2020_17_TEN_HOU,2020,17,HOU,TEN,True
2020_17_WAS_PHI,2020,17,WAS,PHI,True
2020_17_WAS_PHI,2020,17,PHI,WAS,True
